vulnerability_id,intensity_bin_id,damage_bin_id,probability
8.0,10,9,0.5135135135135135
8.0,11,7,0.14736842105263157
8.0,11,8,0.22105263157894736
8.0,11,9,0.631578947368421
8.0,12,7,0.058823529411764705
8.0,12,8,0.22549019607843138
8.0,12,9,0.5098039215686274
8.0,12,10,0.20588235294117646
8.0,13,7,0.05172413793103448
8.0,13,8,0.25862068965517243
8.0,13,9,0.3879310344827586
8.0,13,10,0.3017241379310345
8.0,14,7,0.02912621359223301
8.0,14,8,0.07766990291262135
8.0,14,9,0.32038834951456313
8.0,14,10,0.5728155339805825
8.0,15,8,0.0990990990990991
8.0,15,9,0.3063063063063063
8.0,15,10,0.5945945945945946
8.0,16,8,0.07207207207207207
8.0,16,9,0.21621621621621623
8.0,16,10,0.5225225225225225
8.0,16,11,0.1891891891891892
8.0,17,8,0.05263157894736842
8.0,17,9,0.14912280701754385
8.0,17,10,0.49122807017543857
8.0,17,11,0.30701754385964913
8.0,18,9,0.25742574257425743
8.0,18,10,0.36633663366336633
8.0,18,11,0.21782178217821782
8.0,18,12,0.15841584158415842
8.0,19,8,0.02247191011235955
8.0,19,9,0.12359550561797752
8.0,19,10,0.33707865168539325
8.0,19,11,0.3146067415730337
8.0,19,12,0.20224719101123595
8.0,20,8,0.010869565217391304
8.0,20,9,0.14130434782608695
8.0,20,10,0.2826086956521739
8.0,20,11,0.3804347826086957
8.0,20,12,0.18478260869565216
8.0,21,9,0.036036036036036036
8.0,21,10,0.2882882882882883
8.0,21,11,0.32432432432432434
8.0,21,12,0.35135135135135137
8.0,22,9,0.07368421052631578
8.0,22,10,0.3157894736842105
8.0,22,11,0.3684210526315789
8.0,22,12,0.24210526315789474
8.0,23,9,0.12727272727272726
8.0,23,10,0.2727272727272727
8.0,23,11,0.19090909090909092
8.0,23,12,0.4090909090909091
8.0,24,9,0.11235955056179775
8.0,24,10,0.29213483146067415
8.0,24,11,0.2696629213483146
8.0,24,12,0.3258426966292135
8.0,25,9,0.11818181818181818
8.0,25,10,0.22727272727272727
8.0,25,11,0.2636363636363636
8.0,25,12,0.39090909090909093
8.0,26,9,0.13131313131313133
8.0,26,10,0.26262626262626265
8.0,26,11,0.21212121212121213
8.0,26,12,0.3939393939393939
8.0,27,9,0.14150943396226415
8.0,27,10,0.2358490566037736
8.0,27,11,0.2169811320754717
8.0,27,12,0.4056603773584906
8.0,28,9,0.08653846153846154
8.0,28,10,0.14423076923076922
8.0,28,11,0.3557692307692308
8.0,28,12,0.41346153846153844
8.0,29,9,0.07216494845360824
8.0,29,10,0.28865979381443296
8.0,29,11,0.1958762886597938
8.0,29,12,0.44329896907216493
9.0,1,2,0.2672413793103448
9.0,1,3,0.35344827586206895
9.0,1,4,0.3793103448275862
9.0,2,2,0.030612244897959183
9.0,2,3,0.32653061224489793
9.0,2,4,0.3673469387755102
9.0,2,5,0.2755102040816326
9.0,3,3,0.09411764705882353
9.0,3,4,0.32941176470588235
9.0,3,5,0.36470588235294116
9.0,3,6,0.21176470588235294
9.0,4,4,0.2
9.0,4,5,0.26666666666666666
9.0,4,6,0.49523809523809526
9.0,4,7,0.0380952380952381
9.0,5,4,0.058333333333333334
9.0,5,5,0.3
9.0,5,6,0.3416666666666667
9.0,5,7,0.3
9.0,6,5,0.052083333333333336
9.0,6,6,0.2916666666666667
9.0,6,7,0.3645833333333333
9.0,6,8,0.2916666666666667
9.0,7,6,0.1619047619047619
9.0,7,7,0.3238095238095238
9.0,7,8,0.5142857142857142
9.0,8,6,0.09090909090909091
9.0,8,7,0.2545454545454545
9.0,8,8,0.44545454545454544
9.0,8,9,0.20909090909090908
9.0,9,6,0.04040404040404041
9.0,9,7,0.20202020202020202
9.0,9,8,0.48484848484848486
9.0,9,9,0.2727272727272727
9.0,10,7,0.15315315315315314
9.0,10,8,0.3333333333333333
9.0,10,9,0.5135135135135135
9.0,11,7,0.14736842105263157
9.0,11,8,0.22105263157894736
9.0,11,9,0.631578947368421
9.0,12,7,0.058823529411764705
9.0,12,8,0.22549019607843138
9.0,12,9,0.5098039215686274
9.0,12,10,0.20588235294117646
9.0,13,7,0.05172413793103448
9.0,13,8,0.25862068965517243
9.0,13,9,0.3879310344827586
9.0,13,10,0.3017241379310345
9.0,14,7,0.02912621359223301
9.0,14,8,0.07766990291262135
9.0,14,9,0.32038834951456313
9.0,14,10,0.5728155339805825
9.0,15,8,0.0990990990990991
9.0,15,9,0.3063063063063063
9.0,15,10,0.5945945945945946
9.0,16,8,0.07207207207207207
9.0,16,9,0.21621621621621623
9.0,16,10,0.5225225225225225
9.0,16,11,0.1891891891891892
9.0,17,8,0.05263157894736842
9.0,17,9,0.14912280701754385
9.0,17,10,0.49122807017543857
9.0,17,11,0.30701754385964913
9.0,18,9,0.25742574257425743
9.0,18,10,0.36633663366336633
9.0,18,11,0.21782178217821782
9.0,18,12,0.15841584158415842
9.0,19,8,0.02247191011235955
9.0,19,9,0.12359550561797752
9.0,19,10,0.33707865168539325
9.0,19,11,0.3146067415730337
9.0,19,12,0.20224719101123595
9.0,20,8,0.010869565217391304
9.0,20,9,0.14130434782608695
9.0,20,10,0.2826086956521739
9.0,20,11,0.3804347826086957
9.0,20,12,0.18478260869565216
9.0,21,9,0.036036036036036036
9.0,21,10,0.2882882882882883
9.0,21,11,0.32432432432432434
9.0,21,12,0.35135135135135137
9.0,22,9,0.07368421052631578
9.0,22,10,0.3157894736842105
9.0,22,11,0.3684210526315789
9.0,22,12,0.24210526315789474
9.0,23,9,0.12727272727272726
9.0,23,10,0.2727272727272727
9.0,23,11,0.19090909090909092
9.0,23,12,0.4090909090909091
9.0,24,9,0.11235955056179775
9.0,24,10,0.29213483146067415
9.0,24,11,0.2696629213483146
9.0,24,12,0.3258426966292135
9.0,25,9,0.11818181818181818
9.0,25,10,0.22727272727272727
9.0,25,11,0.2636363636363636
9.0,25,12,0.39090909090909093
9.0,26,9,0.13131313131313133
9.0,26,10,0.26262626262626265
9.0,26,11,0.21212121212121213
9.0,26,12,0.3939393939393939
9.0,27,9,0.14150943396226415
9.0,27,10,0.2358490566037736
9.0,27,11,0.2169811320754717
9.0,27,12,0.4056603773584906
9.0,28,9,0.08653846153846154
9.0,28,10,0.14423076923076922
9.0,28,11,0.3557692307692308
9.0,28,12,0.41346153846153844
9.0,29,9,0.07216494845360824
9.0,29,10,0.28865979381443296
9.0,29,11,0.1958762886597938
9.0,29,12,0.44329896907216493
10.0,1,2,0.2672413793103448
10.0,1,3,0.35344827586206895
10.0,1,4,0.3793103448275862
10.0,2,2,0.030612244897959183
10.0,2,3,0.32653061224489793
10.0,2,4,0.3673469387755102
10.0,2,5,0.2755102040816326
10.0,3,3,0.09411764705882353
10.0,3,4,0.32941176470588235
10.0,3,5,0.36470588235294116
10.0,3,6,0.21176470588235294
10.0,4,4,0.2
10.0,4,5,0.26666666666666666
10.0,4,6,0.49523809523809526
10.0,4,7,0.0380952380952381
10.0,5,4,0.058333333333333334
10.0,5,5,0.3
10.0,5,6,0.3416666666666667
10.0,5,7,0.3
10.0,6,5,0.052083333333333336
10.0,6,6,0.2916666666666667
10.0,6,7,0.3645833333333333
10.0,6,8,0.2916666666666667
10.0,7,6,0.1619047619047619
10.0,7,7,0.3238095238095238
10.0,7,8,0.5142857142857142
10.0,8,6,0.09090909090909091
10.0,8,7,0.2545454545454545
10.0,8,8,0.44545454545454544
10.0,8,9,0.20909090909090908
10.0,9,6,0.04040404040404041
10.0,9,7,0.20202020202020202
10.0,9,8,0.48484848484848486
10.0,9,9,0.2727272727272727
10.0,10,7,0.15315315315315314
10.0,10,8,0.3333333333333333
10.0,10,9,0.5135135135135135
10.0,11,7,0.14736842105263157
10.0,11,8,0.22105263157894736
10.0,11,9,0.631578947368421
10.0,12,7,0.058823529411764705
10.0,12,8,0.22549019607843138
10.0,12,9,0.5098039215686274
10.0,12,10,0.20588235294117646
10.0,13,7,0.05172413793103448
10.0,13,8,0.25862068965517243
10.0,13,9,0.3879310344827586
10.0,13,10,0.3017241379310345
10.0,14,7,0.02912621359223301
10.0,14,8,0.07766990291262135
10.0,14,9,0.32038834951456313
10.0,14,10,0.5728155339805825
10.0,15,8,0.0990990990990991
10.0,15,9,0.3063063063063063
10.0,15,10,0.5945945945945946
10.0,16,8,0.07207207207207207
10.0,16,9,0.21621621621621623
10.0,16,10,0.5225225225225225
10.0,16,11,0.1891891891891892
10.0,17,8,0.05263157894736842
10.0,17,9,0.14912280701754385
10.0,17,10,0.49122807017543857
10.0,17,11,0.30701754385964913
10.0,18,9,0.25742574257425743
10.0,18,10,0.36633663366336633
10.0,18,11,0.21782178217821782
10.0,18,12,0.15841584158415842
10.0,19,8,0.02247191011235955
10.0,19,9,0.12359550561797752
10.0,19,10,0.33707865168539325
10.0,19,11,0.3146067415730337
10.0,19,12,0.20224719101123595
10.0,20,8,0.010869565217391304
10.0,20,9,0.14130434782608695
10.0,20,10,0.2826086956521739
10.0,20,11,0.3804347826086957
10.0,20,12,0.18478260869565216
10.0,21,9,0.036036036036036036
10.0,21,10,0.2882882882882883
10.0,21,11,0.32432432432432434
10.0,21,12,0.35135135135135137
10.0,22,9,0.07368421052631578
10.0,22,10,0.3157894736842105
10.0,22,11,0.3684210526315789
10.0,22,12,0.24210526315789474
10.0,23,9,0.12727272727272726
10.0,23,10,0.2727272727272727
10.0,23,11,0.19090909090909092
10.0,23,12,0.4090909090909091
10.0,24,9,0.11235955056179775
10.0,24,10,0.29213483146067415
10.0,24,11,0.2696629213483146
10.0,24,12,0.3258426966292135
10.0,25,9,0.11818181818181818
10.0,25,10,0.22727272727272727
10.0,25,11,0.2636363636363636
10.0,25,12,0.39090909090909093
10.0,26,9,0.13131313131313133
10.0,26,10,0.26262626262626265
10.0,26,11,0.21212121212121213
10.0,26,12,0.3939393939393939
10.0,27,9,0.14150943396226415
10.0,27,10,0.2358490566037736
10.0,27,11,0.2169811320754717
10.0,27,12,0.4056603773584906
10.0,28,9,0.08653846153846154
10.0,28,10,0.14423076923076922
10.0,28,11,0.3557692307692308
10.0,28,12,0.41346153846153844
10.0,29,9,0.07216494845360824
10.0,29,10,0.28865979381443296
10.0,29,11,0.1958762886597938
10.0,29,12,0.44329896907216493
11.0,1,2,0.2672413793103448
11.0,1,3,0.35344827586206895
11.0,1,4,0.3793103448275862
11.0,2,2,0.030612244897959183
11.0,2,3,0.32653061224489793
11.0,2,4,0.3673469387755102
11.0,2,5,0.2755102040816326
11.0,3,3,0.09411764705882353
11.0,3,4,0.32941176470588235
11.0,3,5,0.36470588235294116
11.0,3,6,0.21176470588235294
11.0,4,4,0.2
11.0,4,5,0.26666666666666666
11.0,4,6,0.49523809523809526
11.0,4,7,0.0380952380952381
11.0,5,4,0.058333333333333334
11.0,5,5,0.3
11.0,5,6,0.3416666666666667
11.0,5,7,0.3
11.0,6,5,0.052083333333333336
11.0,6,6,0.2916666666666667
11.0,6,7,0.3645833333333333
11.0,6,8,0.2916666666666667
11.0,7,6,0.1619047619047619
11.0,7,7,0.3238095238095238
11.0,7,8,0.5142857142857142
11.0,8,6,0.09090909090909091
11.0,8,7,0.2545454545454545
11.0,8,8,0.44545454545454544
11.0,8,9,0.20909090909090908
11.0,9,6,0.04040404040404041
11.0,9,7,0.20202020202020202
11.0,9,8,0.48484848484848486
11.0,9,9,0.2727272727272727
11.0,10,7,0.15315315315315314
11.0,10,8,0.3333333333333333
11.0,10,9,0.5135135135135135
11.0,11,7,0.14736842105263157
11.0,11,8,0.22105263157894736
11.0,11,9,0.631578947368421
11.0,12,7,0.058823529411764705
11.0,12,8,0.22549019607843138
11.0,12,9,0.5098039215686274
11.0,12,10,0.20588235294117646
11.0,13,7,0.05172413793103448
11.0,13,8,0.25862068965517243
11.0,13,9,0.3879310344827586
11.0,13,10,0.3017241379310345
11.0,14,7,0.02912621359223301
11.0,14,8,0.07766990291262135
11.0,14,9,0.32038834951456313
11.0,14,10,0.5728155339805825
11.0,15,8,0.0990990990990991
11.0,15,9,0.3063063063063063
11.0,15,10,0.5945945945945946
11.0,16,8,0.07207207207207207
11.0,16,9,0.21621621621621623
11.0,16,10,0.5225225225225225
11.0,16,11,0.1891891891891892
11.0,17,8,0.05263157894736842
11.0,17,9,0.14912280701754385
11.0,17,10,0.49122807017543857
11.0,17,11,0.30701754385964913
11.0,18,9,0.25742574257425743
11.0,18,10,0.36633663366336633
11.0,18,11,0.21782178217821782
11.0,18,12,0.15841584158415842
11.0,19,8,0.02247191011235955
11.0,19,9,0.12359550561797752
11.0,19,10,0.33707865168539325
11.0,19,11,0.3146067415730337
11.0,19,12,0.20224719101123595
11.0,20,8,0.010869565217391304
11.0,20,9,0.14130434782608695
11.0,20,10,0.2826086956521739
11.0,20,11,0.3804347826086957
11.0,20,12,0.18478260869565216
11.0,21,9,0.036036036036036036
11.0,21,10,0.2882882882882883
11.0,21,11,0.32432432432432434
11.0,21,12,0.35135135135135137
11.0,22,9,0.07368421052631578
11.0,22,10,0.3157894736842105
11.0,22,11,0.3684210526315789
11.0,22,12,0.24210526315789474
11.0,23,9,0.12727272727272726
11.0,23,10,0.2727272727272727
11.0,23,11,0.19090909090909092
11.0,23,12,0.4090909090909091
11.0,24,9,0.11235955056179775
11.0,24,10,0.29213483146067415
11.0,24,11,0.2696629213483146
11.0,24,12,0.3258426966292135
11.0,25,9,0.11818181818181818
11.0,25,10,0.22727272727272727
11.0,25,11,0.2636363636363636
11.0,25,12,0.39090909090909093
11.0,26,9,0.13131313131313133
11.0,26,10,0.26262626262626265
11.0,26,11,0.21212121212121213
11.0,26,12,0.3939393939393939
11.0,27,9,0.14150943396226415
11.0,27,10,0.2358490566037736
11.0,27,11,0.2169811320754717
11.0,27,12,0.4056603773584906
11.0,28,9,0.08653846153846154
11.0,28,10,0.14423076923076922
11.0,28,11,0.3557692307692308
11.0,28,12,0.41346153846153844
11.0,29,9,0.07216494845360824
11.0,29,10,0.28865979381443296
11.0,29,11,0.1958762886597938
11.0,29,12,0.44329896907216493
12.0,1,2,0.2672413793103448
12.0,1,3,0.35344827586206895
12.0,1,4,0.3793103448275862
12.0,2,2,0.030612244897959183
12.0,2,3,0.32653061224489793
12.0,2,4,0.3673469387755102
12.0,2,5,0.2755102040816326
12.0,3,3,0.09411764705882353
12.0,3,4,0.32941176470588235
12.0,3,5,0.36470588235294116
12.0,3,6,0.21176470588235294
12.0,4,4,0.2
12.0,4,5,0.26666666666666666
12.0,4,6,0.49523809523809526
12.0,4,7,0.0380952380952381
12.0,5,4,0.058333333333333334
12.0,5,5,0.3
12.0,5,6,0.3416666666666667
12.0,5,7,0.3
12.0,6,5,0.052083333333333336
12.0,6,6,0.2916666666666667
12.0,6,7,0.3645833333333333
12.0,6,8,0.2916666666666667
12.0,7,6,0.1619047619047619
12.0,7,7,0.3238095238095238
12.0,7,8,0.5142857142857142
12.0,8,6,0.09090909090909091
12.0,8,7,0.2545454545454545
12.0,8,8,0.44545454545454544
12.0,8,9,0.20909090909090908
12.0,9,6,0.04040404040404041
12.0,9,7,0.20202020202020202
12.0,9,8,0.48484848484848486
12.0,9,9,0.2727272727272727
12.0,10,7,0.15315315315315314
12.0,10,8,0.3333333333333333
12.0,10,9,0.5135135135135135
12.0,11,7,0.14736842105263157
12.0,11,8,0.22105263157894736
12.0,11,9,0.631578947368421
12.0,12,7,0.058823529411764705
12.0,12,8,0.22549019607843138
12.0,12,9,0.5098039215686274
12.0,12,10,0.20588235294117646
12.0,13,7,0.05172413793103448
12.0,13,8,0.25862068965517243
12.0,13,9,0.3879310344827586
12.0,13,10,0.3017241379310345
12.0,14,7,0.02912621359223301
12.0,14,8,0.07766990291262135
12.0,14,9,0.32038834951456313
12.0,14,10,0.5728155339805825
12.0,15,8,0.0990990990990991
12.0,15,9,0.3063063063063063
12.0,15,10,0.5945945945945946
12.0,16,8,0.07207207207207207
12.0,16,9,0.21621621621621623
12.0,16,10,0.5225225225225225
12.0,16,11,0.1891891891891892
12.0,17,8,0.05263157894736842
12.0,17,9,0.14912280701754385
12.0,17,10,0.49122807017543857
12.0,17,11,0.30701754385964913
12.0,18,9,0.25742574257425743
12.0,18,10,0.36633663366336633
12.0,18,11,0.21782178217821782
12.0,18,12,0.15841584158415842
12.0,19,8,0.02247191011235955
12.0,19,9,0.12359550561797752
12.0,19,10,0.33707865168539325
12.0,19,11,0.3146067415730337
12.0,19,12,0.20224719101123595
12.0,20,8,0.010869565217391304
12.0,20,9,0.14130434782608695
12.0,20,10,0.2826086956521739
12.0,20,11,0.3804347826086957
12.0,20,12,0.18478260869565216
12.0,21,9,0.036036036036036036
12.0,21,10,0.2882882882882883
12.0,21,11,0.32432432432432434
12.0,21,12,0.35135135135135137
12.0,22,9,0.07368421052631578
12.0,22,10,0.3157894736842105
12.0,22,11,0.3684210526315789
12.0,22,12,0.24210526315789474
12.0,23,9,0.12727272727272726
12.0,23,10,0.2727272727272727
12.0,23,11,0.19090909090909092
12.0,23,12,0.4090909090909091
12.0,24,9,0.11235955056179775
12.0,24,10,0.29213483146067415
12.0,24,11,0.2696629213483146
12.0,24,12,0.3258426966292135
12.0,25,9,0.11818181818181818
12.0,25,10,0.22727272727272727
12.0,25,11,0.2636363636363636
12.0,25,12,0.39090909090909093
12.0,26,9,0.13131313131313133
12.0,26,10,0.26262626262626265
12.0,26,11,0.21212121212121213
12.0,26,12,0.3939393939393939
12.0,27,9,0.14150943396226415
12.0,27,10,0.2358490566037736
12.0,27,11,0.2169811320754717
12.0,27,12,0.4056603773584906
12.0,28,9,0.08653846153846154
12.0,28,10,0.14423076923076922
12.0,28,11,0.3557692307692308
12.0,28,12,0.41346153846153844
12.0,29,9,0.07216494845360824
12.0,29,10,0.28865979381443296
12.0,29,11,0.1958762886597938
12.0,29,12,0.44329896907216493
